table	offset	size	member	type	field_type	count	flags	layer	tier	writers	readers
CNPC_VMingXiaoTentacle	0x6678	0x4	m_flFailedEvadeTimer	float	FIELD_TIME	1		CNPC_VMingXiaoTentacle	datamap		
CNPC_VMingXiaoTentacle	0x667c	0x4	m_flUpdateEvadeTimer	float	FIELD_TIME	1		CNPC_VMingXiaoTentacle	datamap		
CNPC_VMingXiaoTentacle	0x6680	0x4	m_flHideReadyTimer	float	FIELD_TIME	1		CNPC_VMingXiaoTentacle	datamap		
CNPC_VMingXiaoTentacle	0x6684	0x4	m_flIgnoreCollisionTimer	float	FIELD_TIME	1		CNPC_VMingXiaoTentacle	datamap		
CNPC_VMingXiaoTentacle	0x6688	0x1	m_bIgnoreCollision	bool	FIELD_BOOLEAN	1		CNPC_VMingXiaoTentacle	datamap		
CNPC_VMingXiaoTentacle	0x668c	0xc	m_vecScatterCenter	Vector	FIELD_VECTOR	1		CNPC_VMingXiaoTentacle	datamap		
CNPC_VMingXiaoTentacle	0x6698	0x1	m_bHitGroundSound	bool	FIELD_BOOLEAN	1		CNPC_VMingXiaoTentacle	datamap		
CNPC_VMingXiaoTentacle	0x6699	0x1	m_bPlayedDeathAnim	bool	FIELD_BOOLEAN	1		CNPC_VMingXiaoTentacle	datamap		
CNPC_VMingXiaoTentacle	0x669a		m_ScheduleLoader	CNPC_VMingXiaoTentacle::CScheduleLoader		1		CNPC_VMingXiaoTentacle	walked	0	1
CNPC_VNewscaster	0x665c		m_MainStories	CUtlVector<NewscasterStory_t>		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x6660		m_MainStories.m_Memory.m_nAllocationCount	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x6664		m_MainStories.m_Memory.m_nGrowSize	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x6668		m_MainStories.m_Size	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x666c		m_MainStories.m_pElements	NewscasterStory_t*		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x6670		m_SideStories	CUtlVector<NewscasterStory_t>		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x6674		m_SideStories.m_Memory.m_nAllocationCount	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x6678		m_SideStories.m_Memory.m_nGrowSize	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x667c		m_SideStories.m_Size	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x6680		m_SideStories.m_pElements	NewscasterStory_t*		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x6684		m_iMainStoryIndex	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x6688		m_iSideStoryIndex	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VNewscaster	0x668c		m_bPlayMainStory	int		1		CAI_BaseNPCTroika	walked		
CNPC_VNewscaster	0x6690		m_bStoriesLoaded	bool		1		CAI_BaseNPCTroika	walked		
CNPC_VPedestrian	0x6660	0xc	m_vecPreDeathMins	Vector	FIELD_VECTOR	1		CNPC_VPedestrian	datamap		
CNPC_VPedestrian	0x666c	0xc	m_vecPreDeathMaxs	Vector	FIELD_VECTOR	1		CNPC_VPedestrian	datamap		
CNPC_VPedestrian	0x6678	0x1	m_bFirstThink	bool	FIELD_BOOLEAN	1		CNPC_VPedestrian	datamap		
CNPC_VPedestrian	0x667c	0x4	m_eLevelResetType	int	FIELD_INTEGER	1	KEY key=level_reset_type	CNPC_VPedestrian	datamap	1	0
CNPC_VSabbatLeader	0x66b8	0x1	m_bActivated	bool	FIELD_BOOLEAN	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66bc	0x4	m_RouteFailCount	int	FIELD_INTEGER	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66c0	0x4	m_FailureType	int	FIELD_INTEGER	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66c4	0x4	m_nLastWaterLevel	int	FIELD_INTEGER	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66c8	0x4	m_fLastSplashTime	float	FIELD_TIME	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66cc	0x4	m_LastPlayerHealth	int	FIELD_INTEGER	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66d4	0x1	m_bTrackPlayer	bool	FIELD_BOOLEAN	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66d5	0x1	m_bDiving	bool	FIELD_BOOLEAN	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66d6	0x1	m_bLargeSplashSpawned	bool	FIELD_BOOLEAN	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66d8	0x4	m_JumpBloodBalanceCount	int	FIELD_INTEGER	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66dc	0x4	m_fWarningFinishTime	float	FIELD_TIME	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66e0	0x4	m_RoarAttackCount	int	FIELD_INTEGER	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66e4	0x1	m_bParticleSpawned	bool	FIELD_BOOLEAN	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66e5	0x1	m_bLastAttackWasNova	bool	FIELD_BOOLEAN	1		CNPC_VSabbatLeader	datamap		
CNPC_VSabbatLeader	0x66e6		m_ScheduleLoader	CNPC_VSabbatLeader::CScheduleLoader		1		CNPC_VSabbatLeader	walked	0	1
CNPC_VScurrying	0x6678		m_flNextDetectTime	float		1		CNPC_VAnimal	walked	1	1
CNPC_VScurrying	0x667c		m_hDetectedEntity	EHANDLE		1		CNPC_VAnimal	walked	2	2
CNPC_VScurrying	0x6680		m_vecFrightOrigin	Vector		1		CNPC_VAnimal	walked	1	1
CNPC_VScurrying	0x6684		m_vecFrightOrigin.y	float		1		CNPC_VAnimal	walked	1	1
CNPC_VScurrying	0x6688		m_vecFrightOrigin.z	float		1		CNPC_VAnimal	walked	1	1
CNPC_VScurrying	0x668c		m_flFrightEndTime	float		1		CNPC_VAnimal	walked	2	2
CNPC_VScurrying	0x6690	0x4	m_flDetectionDistance	float	FIELD_FLOAT	1	KEY key=detection_distance	CNPC_VScurrying	datamap	1	0
CNPC_VScurrying	0x6694	0x1	m_fIgnoreNosferatu	bool	FIELD_BOOLEAN	1	KEY key=ignore_nosferatu	CNPC_VScurrying	datamap		
CNPC_VScurrying	0x6695	0x1	m_fMustDetect	bool	FIELD_BOOLEAN	1	KEY key=must_detect	CNPC_VScurrying	datamap	1	0
CNPC_VScurrying	0x6698	0x4	m_flFrightDistance	float	FIELD_FLOAT	1	KEY key=fright_distance	CNPC_VScurrying	datamap	1	0
CNPC_VScurrying	0x669c	0x4	m_flFrightDurationSeconds	float	FIELD_TIME	1	KEY key=fright_duration	CNPC_VScurrying	datamap	1	0
CNPC_VSheriffMan	0x66b8	0x18	m_OnFinishTransformation	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnFinishTransformation	CNPC_VSheriffMan	datamap		
CNPC_VSheriffMan	0x66d0	0x4	m_hTeleportSwarm	EHANDLE	FIELD_EHANDLE	1		CNPC_VSheriffMan	datamap	1	0
CNPC_VSheriffMan	0x66d4	0xc	m_vLastTeleportPosition	Vector	FIELD_VECTOR	1		CNPC_VSheriffMan	datamap		
CNPC_VSheriffMan	0x66e0	0x4	m_fLastTeleportTime	float	FIELD_TIME	1		CNPC_VSheriffMan	datamap		
CNPC_VSheriffMan	0x66e4	0x1	m_bTeleporting	bool	FIELD_BOOLEAN	1		CNPC_VSheriffMan	datamap		
CNPC_VSheriffMan	0x66e5	0x1	m_bDead	bool	FIELD_BOOLEAN	1		CNPC_VSheriffMan	datamap		
CNPC_VSheriffMan	0x66e6	0x1	m_bActivated	bool	FIELD_BOOLEAN	1		CNPC_VSheriffMan	datamap		
CNPC_VSheriffMan	0x66e7		m_bFloorHeightsCached	bool		1		CNPC_VSheriffMan	walked	2	1
CNPC_VSheriffMan	0x66e8		m_flCenterFloorHeight	float		1		CNPC_VSheriffMan	walked	1	1
CNPC_VSheriffMan	0x66ec		m_flLedgeFloorHeight	float		1		CNPC_VSheriffMan	walked	1	1
CNPC_VSheriffMan	0x66f0	0x4	m_fTeleportSpeed	float	FIELD_FLOAT	1		CNPC_VSheriffMan	datamap		
CNPC_VSheriffMan	0x66f4	0x4	m_fTeleportStartTime	float	FIELD_TIME	1		CNPC_VSheriffMan	datamap		
CNPC_VTzimisce	0x665c		m_BlacklistedEntities	CUtlVector<BlacklistedEntity_t>		1		CAI_BaseNPCTroika	walked	1	2
CNPC_VTzimisce	0x665c		m_BlacklistedEntities.m_Memory.m_pMemory	BlacklistedEntity_t*		1		CAI_BaseNPCTroika	walked		
CNPC_VTzimisce	0x6660		m_BlacklistedEntities.m_Memory.m_nAllocationCount	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VTzimisce	0x6664		m_BlacklistedEntities.m_Memory.m_nGrowSize	int		1		CAI_BaseNPCTroika	walked	0	1
CNPC_VTzimisce	0x6668		m_BlacklistedEntities.m_Size	int		1		CAI_BaseNPCTroika	walked	2	0
CNPC_VTzimisce	0x666c		m_BlacklistedEntities.m_pElements	BlacklistedEntity_t*		1		CAI_BaseNPCTroika	walked	2	0
CNPC_VTzimisce	0x6670	0x4	m_hPickupTarget	EHANDLE	FIELD_EHANDLE	1		CNPC_VTzimisce	datamap	1	0
CNPC_VTzimisce	0x6674	0xc	m_vecPickupTargetPos	Vector	FIELD_POSITION_VECTOR	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x6680	0x4	m_iPickupTargetGrabBone	int	FIELD_INTEGER	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x6684	0x4	m_hPhysicsAnimlink	EHANDLE	FIELD_EHANDLE	1		CNPC_VTzimisce	datamap	1	0
CNPC_VTzimisce	0x6688	0x1	m_bHeavyBodyTarget	bool	FIELD_BOOLEAN	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x6689	0x1	m_bFirstEnemy	bool	FIELD_BOOLEAN	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x668c	0x4	m_ePathMode	int	FIELD_INTEGER	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x6690		m_FailedPickupTargets	CUtlVector<BlacklistedEntity_t>		1		CNPC_VTzimisce	walked	2	2
CNPC_VTzimisce	0x6694		m_FailedPickupTargets.m_Memory.m_nAllocationCount	int		1		CNPC_VTzimisce	walked	2	1
CNPC_VTzimisce	0x6698		m_FailedPickupTargets.m_Memory.m_nGrowSize	int		1		CNPC_VTzimisce	walked	1	1
CNPC_VTzimisce	0x669c		m_FailedPickupTargets.m_Size	int		1		CNPC_VTzimisce	walked	2	0
CNPC_VTzimisce	0x66a0		m_FailedPickupTargets.m_pElements	BlacklistedEntity_t*		1		CNPC_VTzimisce	walked	2	0
CNPC_VTzimisce	0x66a4	0x4	m_flBodyTimer	float	FIELD_TIME	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x66a8	0x4	m_flTaskFailTimer	float	FIELD_TIME	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x66ac	0x4	m_flPounceCheckTimer	float	FIELD_TIME	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x66b0	0x4	m_flShunnedBodyTimer	float	FIELD_TIME	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x66b4	0x1	m_bDidFakeThrow	bool	FIELD_BOOLEAN	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x66b8	0x4	m_iShunnedFindBody	int	FIELD_INTEGER	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x66bc	0x1	m_bJustFoundBody	bool	FIELD_BOOLEAN	1		CNPC_VTzimisce	datamap		
CNPC_VTzimisce	0x66bd		m_ScheduleLoader	CNPC_VTzimisce::CScheduleLoader		1		CNPC_VTzimisce	walked	0	1
CNPC_VTzimisceHeadClaw	0x665c		m_BlacklistedEntities	CUtlVector<BlacklistedEntity_t>		1		CAI_BaseNPCTroika	walked	2	1
CNPC_VTzimisceHeadClaw	0x665c		m_BlacklistedEntities.m_Memory.m_pMemory	BlacklistedEntity_t*		1		CAI_BaseNPCTroika	walked		
CNPC_VTzimisceHeadClaw	0x6660		m_BlacklistedEntities.m_Memory.m_nAllocationCount	int		1		CAI_BaseNPCTroika	walked	2	0
CNPC_VTzimisceHeadClaw	0x6664		m_BlacklistedEntities.m_Memory.m_nGrowSize	int		1		CAI_BaseNPCTroika	walked	1	1
CNPC_VTzimisceHeadClaw	0x6668		m_BlacklistedEntities.m_Size	int		1		CAI_BaseNPCTroika	walked	2	0
CNPC_VTzimisceHeadClaw	0x666c		m_BlacklistedEntities.m_pElements	BlacklistedEntity_t*		1		CAI_BaseNPCTroika	walked	2	0
CNPC_VTzimisceHeadClaw	0x6674	0x4	m_hSlowedEntity	EHANDLE	FIELD_EHANDLE	1		CNPC_VTzimisceHeadClaw	datamap	1	0
CNPC_VTzimisceHeadClaw	0x6678	0x4	m_flSlowedExpire	float	FIELD_TIME	1		CNPC_VTzimisceHeadClaw	datamap		
CNPC_VTzimisceHeadClaw	0x667c		m_hPlayerEmitter	EHANDLE		1		CNPC_VTzimisceHeadClaw	walked	1	0
CNPC_VTzimisceHeadClaw	0x6680		m_hHUDEmitter	EHANDLE		1		CNPC_VTzimisceHeadClaw	walked	1	0
CNPC_VTzimisceRunner	0x665c		m_BlacklistedEntities	CUtlVector<BlacklistedEntity_t>		1		CAI_BaseNPCTroika	walked	2	1
CNPC_VTzimisceRunner	0x665c		m_BlacklistedEntities.m_Memory.m_pMemory	BlacklistedEntity_t*		1		CAI_BaseNPCTroika	walked		
CNPC_VTzimisceRunner	0x6660		m_BlacklistedEntities.m_Memory.m_nAllocationCount	int		1		CAI_BaseNPCTroika	walked	2	0
CNPC_VTzimisceRunner	0x6664		m_BlacklistedEntities.m_Memory.m_nGrowSize	int		1		CAI_BaseNPCTroika	walked	1	1
CNPC_VTzimisceRunner	0x6668		m_BlacklistedEntities.m_Size	int		1		CAI_BaseNPCTroika	walked	2	0
CNPC_VTzimisceRunner	0x666c		m_BlacklistedEntities.m_pElements	BlacklistedEntity_t*		1		CAI_BaseNPCTroika	walked	2	0
CNPC_VTzimisceRunner	0x6671	0x1	m_bDeathNoticeProcessed	bool	FIELD_BOOLEAN	1		CNPC_VTzimisceRunner	datamap	1	0
CNPC_VTzimisceRunner	0x6672		m_bSmallSize	bool		1		CNPC_VTzimisceRunner	walked	3	2
CNPC_VTzimisceRunner	0x6674		m_flSmallSizeEngineTime	float		1		CNPC_VTzimisceRunner	walked	1	1
CNPC_VTzimisceRunner	0x6678	0x4	m_hPotentialEnemy	EHANDLE	FIELD_EHANDLE	1		CNPC_VTzimisceRunner	datamap	3	0
CNPC_VVampireBoss	0x6664	0x18	m_OnTransformComplete	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnTransformComplete	CNPC_VVampireBoss	datamap		
CNPC_VVampireBoss	0x667c	0x4	m_MorphModelName	string_t	FIELD_MODELNAME	1	KEY key=MorphModel	CNPC_VVampireBoss	datamap		
CNPC_VVampireBoss	0x6680	0x4	m_pMonsterModelName	string_t	FIELD_STRING	1		CNPC_VVampireBoss	datamap		
CNPC_VVampireBoss	0x6684	0x10	m_pBodyEmitterNames	string_t	FIELD_STRING	4		CNPC_VVampireBoss	datamap		
CNPC_VVampireBoss	0x6694		m_pszMonsterClassname	const char*		1		CNPC_VVampireBoss	walked	7	1
CNPC_VVampireBoss	0x6698	0x4	m_HealthPercentRecord	float	FIELD_FLOAT	1		CNPC_VVampireBoss	datamap		
CNPC_VVampireBoss	0x669c	0x4	m_fTaskStartTime	float	FIELD_TIME	1		CNPC_VVampireBoss	datamap		
CNPC_VVampireBoss	0x66a0	0x10	m_hParticleEmitters	EHANDLE	FIELD_EHANDLE	4		CNPC_VVampireBoss	datamap	2	0
CNPC_VVampireBoss	0x66a4		m_hParticleEmitters[1]	EHANDLE		1		CNPC_VVampireBoss	interior	2	0
CNPC_VVampireBoss	0x66a8		m_hParticleEmitters[2]	EHANDLE		1		CNPC_VVampireBoss	interior	2	0
CNPC_VVampireBoss	0x66ac		m_hParticleEmitters[3]	EHANDLE		1		CNPC_VVampireBoss	interior	2	0
CNPC_VVampireBoss	0x66b0	0x4	m_hTransformPartner	EHANDLE	FIELD_EHANDLE	1		CNPC_VVampireBoss	datamap	2	0
CNPC_VWerewolf	0x665c		m_BlacklistedEntities	CUtlVector<BlacklistedEntity_t>		1		CAI_BaseNPCTroika	walked	1	1
CNPC_VWerewolf	0x665c		m_BlacklistedEntities.m_Memory.m_pMemory	BlacklistedEntity_t*		1		CAI_BaseNPCTroika	walked		
CNPC_VWerewolf	0x6660		m_BlacklistedEntities.m_Memory.m_nAllocationCount	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VWerewolf	0x6664		m_BlacklistedEntities.m_Memory.m_nGrowSize	int		1		CAI_BaseNPCTroika	walked	0	1
CNPC_VWerewolf	0x6668		m_BlacklistedEntities.m_Size	int		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VWerewolf	0x666c		m_BlacklistedEntities.m_pElements	BlacklistedEntity_t*		1		CAI_BaseNPCTroika	walked	1	0
CNPC_VWerewolf	0x6680	0x4	m_DoorState	int	FIELD_INTEGER	1		CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x6684		m_hRotDoor1	EHANDLE		1		CNPC_VWerewolf	walked	1	0
CNPC_VWerewolf	0x6688		m_hRotDoor2	EHANDLE		1		CNPC_VWerewolf	walked	1	0
CNPC_VWerewolf	0x668c		m_ScheduleHistory	CUtlVector<CAI_Schedule*>		1		CNPC_VWerewolf	doc	1	4
CNPC_VWerewolf	0x668c		m_ScheduleHistory.m_Memory.m_pMemory	CAI_Schedule**		1		CNPC_VWerewolf	walked		
CNPC_VWerewolf	0x6690		m_ScheduleHistory.m_Memory.m_nAllocationCount	int		1		CNPC_VWerewolf	walked	1	1
CNPC_VWerewolf	0x6694		m_ScheduleHistory.m_Memory.m_nGrowSize	int		1		CNPC_VWerewolf	walked	0	1
CNPC_VWerewolf	0x6698		m_ScheduleHistory.m_Size	int		1		CNPC_VWerewolf	walked	3	2
CNPC_VWerewolf	0x669c		m_ScheduleHistory.m_pElements	CAI_Schedule**		1		CNPC_VWerewolf	walked	3	0
CNPC_VWerewolf	0x66a0		m_bHintDataInitialized	bool		1		CNPC_VWerewolf	walked	1	1
CNPC_VWerewolf	0x66a1		m_bEnemyUnreachable	bool		1		CNPC_VWerewolf	walked	2	1
CNPC_VWerewolf	0x66a4		m_iEnemyUnreachableCheckTick	int		1		CNPC_VWerewolf	walked	3	1
CNPC_VWerewolf	0x66a8		m_bWasEnemyUnreachable	bool		1		CNPC_VWerewolf	walked	3	1
CNPC_VWerewolf	0x66a9		m_bPlayFrustration	bool		1		CNPC_VWerewolf	walked	3	1
CNPC_VWerewolf	0x66ac		m_pTeleportHintSearchStart	CAI_Hint*		1		CNPC_VWerewolf	walked	3	1
CNPC_VWerewolf	0x66b0	0x4	m_pTeleportHint	CBaseEntity*	FIELD_CLASSPTR	1		CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x66b4	0x4	m_pLastUsedTeleportHint	CBaseEntity*	FIELD_CLASSPTR	1		CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x66b8		m_pMoveHintSearchStart	CAI_Hint*		1		CNPC_VWerewolf	walked	4	2
CNPC_VWerewolf	0x66bc	0x4	m_pMoveHint	CBaseEntity*	FIELD_CLASSPTR	1		CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x66c0	0x4	m_pLastUsedMoveHint	CBaseEntity*	FIELD_CLASSPTR	1		CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x66c4	0x4	m_pBreakHint	CBaseEntity*	FIELD_CLASSPTR	1		CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x66c8	0x1	m_bRandomHint	bool	FIELD_BOOLEAN	1		CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x66cc		m_flHullRadius	float		1		CNPC_VWerewolf	walked	0	3
CNPC_VWerewolf	0x66d0		m_flTargetHullRadius	float		1		CNPC_VWerewolf	walked	0	3
CNPC_VWerewolf	0x66d4		m_iLastHintSearchTick	int		1		CNPC_VWerewolf	walked	7	3
CNPC_VWerewolf	0x66d8		m_flLastHintSearchTime	float		1		CNPC_VWerewolf	walked	7	3
CNPC_VWerewolf	0x66dc		m_vecLastFakeHullOrigin	Vector		1		CNPC_VWerewolf	walked	3	1
CNPC_VWerewolf	0x66dc		m_vecLastFakeHullOrigin[0]	float		1		CNPC_VWerewolf	walked		
CNPC_VWerewolf	0x66e0		m_vecLastFakeHullOrigin[1]	float		1		CNPC_VWerewolf	walked	3	1
CNPC_VWerewolf	0x66e4		m_vecLastFakeHullOrigin[2]	float		1		CNPC_VWerewolf	walked	3	1
CNPC_VWerewolf	0x66e8		m_iZoneFlags	int		1		CNPC_VWerewolf	walked	4	14
CNPC_VWerewolf	0x66ec		m_flLastSeenByPlayerTime	float		1		CNPC_VWerewolf	walked	5	4
CNPC_VWerewolf	0x66f0	0x4	m_flTimeTeleportedOut	float	FIELD_TIME	1		CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x66f4		m_flLastFakeHullDamageTime	float		1		CNPC_VWerewolf	walked	1	1
CNPC_VWerewolf	0x6708		m_iMoveHintNodeZone	int		1		CNPC_VWerewolf	walked	3	0
CNPC_VWerewolf	0x670c		m_iRandomMoveHintNodeZone	int		1		CNPC_VWerewolf	walked	3	1
CNPC_VWerewolf	0x6710		m_bPlayerIsMalkavian	bool		1		CNPC_VWerewolf	walked	1	0
CNPC_VWerewolf	0x6714		m_HintData	CUtlVector<CHintData_WW>		1		CNPC_VWerewolf	walked	0	7
CNPC_VWerewolf	0x6714		m_HintData.m_Memory.m_pMemory	CHintData_WW*		1		CNPC_VWerewolf	walked		
CNPC_VWerewolf	0x6718		m_HintData.m_Memory.m_nAllocationCount	int		1		CNPC_VWerewolf	walked	1	0
CNPC_VWerewolf	0x671c		m_HintData.m_Memory.m_nGrowSize	int		1		CNPC_VWerewolf	walked	0	1
CNPC_VWerewolf	0x6720		m_HintData.m_Size	int		1		CNPC_VWerewolf	walked	2	8
CNPC_VWerewolf	0x6724		m_HintData.m_pElements	CHintData_WW*		1		CNPC_VWerewolf	walked	2	0
CNPC_VWerewolf	0x6728	0x18	m_OnConditionDeathTriggered	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnConditionDeathTriggered	CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x6740	0x18	m_OnBeginCrushAnimation	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnBeginCrushAnimation	CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x6758	0x18	m_OnFinishCrushAnimation	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnFinishCrushAnimation	CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x6770	0x18	m_OnTeleportOut	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnTeleportOut	CNPC_VWerewolf	datamap		
CNPC_VWerewolf	0x6788	0x18	m_OnTeleportIn	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnTeleportIn	CNPC_VWerewolf	datamap		
CNPC_VYukie	0x6664		m_hUnreadHandle6664	EHANDLE		1		CAI_BaseNPCTroika	unsettled	1	0
CNPC_VZombie	0x6675	0x1	m_bShouldRagdoll	bool	FIELD_BOOLEAN	1	KEY key=should_ragdoll	CNPC_VZombie	datamap	1	0
CNPC_VZombie	0x6678	0x4	m_iZombieAIType	int	FIELD_INTEGER	1	KEY key=ZombieAIType	CNPC_VZombie	datamap	1	0
CNPC_VZombie	0x667c	0x1	m_iNeedsCrawlOutOfGround	bool	FIELD_BOOLEAN	1		CNPC_VZombie	datamap		
CNPC_VZombie	0x6680	0xc	m_vecDeathForceVector	Vector	FIELD_VECTOR	1		CNPC_VZombie	datamap		
CNPC_VZombie	0x668c		m_DeathDamageInfo	CTakeDamageInfo		1		CNPC_VZombie	walked	1	3
CNPC_VZombie	0x668c		m_DeathDamageInfo.m_iUnknown00	int		1		CNPC_VZombie	unsettled		
CNPC_VZombie	0x6690		m_DeathDamageInfo.m_flUnknownScale[0]	float		1		CNPC_VZombie	unsettled	1	0
CNPC_VZombie	0x6694		m_DeathDamageInfo.m_flUnknownScale[1]	float		1		CNPC_VZombie	unsettled	1	0
CNPC_VZombie	0x6698		m_DeathDamageInfo.m_flUnknownScale[2]	float		1		CNPC_VZombie	unsettled	1	0
CNPC_VZombie	0x669c		m_DeathDamageInfo.m_vecDamageForce[0]	float		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66a0		m_DeathDamageInfo.m_vecDamageForce[1]	float		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66a4		m_DeathDamageInfo.m_vecDamageForce[2]	float		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66a8		m_DeathDamageInfo.m_vecDamagePosition[0]	float		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66ac		m_DeathDamageInfo.m_vecDamagePosition[1]	float		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66b0		m_DeathDamageInfo.m_vecDamagePosition[2]	float		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66b4		m_DeathDamageInfo.m_hInflictor	EHANDLE		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66b8		m_DeathDamageInfo.m_hAttacker	EHANDLE		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66bc		m_DeathDamageInfo.m_flDamage	float		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66c0		m_DeathDamageInfo.m_flMaxDamage	float		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66c4		m_DeathDamageInfo.m_bitsDamageType	int		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66c8		m_DeathDamageInfo.m_iDamageCustom	int		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66cc		m_DeathDamageInfo.m_iAmmoType	int		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66d0		m_DeathDamageInfo.m_flMultiplier	float		1		CNPC_VZombie	walked	1	0
CNPC_VZombie	0x66d4		m_DeathDamageInfo.m_bUnknown48	bool		1		CNPC_VZombie	unsettled	1	0
CNPC_VZombie	0x66d5		m_DeathDamageInfo.m_bUnknown49	bool		1		CNPC_VZombie	unsettled	1	0
CNPC_VZombie	0x66d6		m_DeathDamageInfo.m_bUnknown4A	bool		1		CNPC_VZombie	unsettled	1	0
CNPC_VZombie	0x66d8	0x4	m_flGrappleReadyTimer	float	FIELD_TIME	1		CNPC_VZombie	datamap		
CNPC_VZombie	0x66dc	0x4	m_flRemoveDist	float	FIELD_FLOAT	1	KEY key=remove_distance	CNPC_VZombie	datamap	1	0
CNPC_VZombie	0x66e0	0x1	m_bShouldGib	bool	FIELD_BOOLEAN	1		CNPC_VZombie	datamap		
CNPC_VZombie	0x66e4		m_iActivityVariant	int		1		CNPC_VZombie	walked	1	1
CNPC_VZombie	0x66e8	0x18	m_OnAttackedVictim	COutputEvent	FIELD_CUSTOM	1	KEY OUTPUT key=OnAttackedVictim	CNPC_VZombie	datamap		
